URL,name,title,owner_org,public_site,Owner ,notes,location,region,latitude,longitude,site_type,status,Unnamed: 13,Unnamed: 14,Unnamed: 15,ckan_version,extensions,contact_email,tag_string,language,num_datasets,num_organizations,num_groups,is_featured,topic_id,description,api_title,primary_language,detailed_description,meta_title,meta_description,og_title,og_description,first_paragraph,h1_text,extraction_status
https://data.mempawahkab.go.id,datamempawahkabgoid,Bank Oneda Mempawah,Mempawah Regency,open,Local government,,,ID,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,connection_error
https://data.pemalangkab.go.id,datapemalangkabgoid,Open Data Kabupaten Pemalang,Pemalang Regency,open,Local government,,,ID,dataset,,Open data portal,active,,,,,,,"government,has_api",ID,0,0,0,,,,,,,,,,,,,http_error_403
https://data.pontianakkota.go.id,datapontianakkotagoid,SATU DATA KOTA PONTIANAK,,open,Government,,,ID,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,connection_error
https://data.wonogirikab.go.id,datawonogirikabgoid,PORTAL DATA KABUPATEN WONOGIRI,Wonogiri Regency,open,Local government,,,ID,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,http_error_403
https://katalog.data.go.id,katalogdatagoid,Portal Satu Data Indonesia,,open,Central government,,,ID,dataset,,Open data portal,active,,,,,,,"government,has_api",ID,0,0,0,,,,,,,,,,,,,connection_error
http://opendata.semarangkota.go.id,opendatasemarangkotagoid,Portal Satu Data Indonesia Tingkat Kota Semarang,PEMERINTAH KOTA SEMARANG,open,Local government,,,ID,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,27066,60,13,,,,,,,,,,,,,timeout
https://data.ehealthireland.ie,dataehealthirelandie,Ireland Health Open Data,eHealth Ireland,open,Central government,,,IE,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,connection_error
https://datacity.jerusalem.muni.il,datacityjerusalemmuniil,The Data City-Jerusalem,City of Jerusalem,open,Local government,,,IL,dataset,,Open data portal,active,,,,,,,"government,has_api",HE,0,0,0,,,,,,,,,,,,,connection_error
https://data.gov.il,datagovil,Data Gov Il,Government of Israel,open,Central government,,,IL,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,1182,62,2,,,,,,,,,,,,,success
https://opendata.br7.org.il,opendatabr7orgil,???? ??? ???,,open,Civil society,,,IL,dataset,,Open data portal,active,,,,,,,has_api,HE,0,0,0,,,,,,,,,,,,,timeout
https://datasets.fieldsofview.in,datasetsfieldsofviewin,Fields of View Data Repository,,open,Civil society,,,IN,dataset,,Open data portal,active,,,,,,,has_api,EN,0,0,0,,,,,,,,,,,,,timeout
https://iranopendata.org,iranopendataorg,iranopendata.org,,open,Civil society,,,IR,dataset,,Open data portal,active,,,,,,,has_api,"IR,EN",0,0,0,,,,,,,,,,,,,http_error_403
https://opingogn.is,opingognis,Opin gögn,Digital Iceland,open,Central government,,,IS,dataset,,Open data portal,active,,,,,,,"government,has_api",IS,0,0,0,,,,,,,Opin gögn | Stafrænt Ísland,Ísland.is er upplýsinga- og þjónustuveita opinberra aðila á Íslandi. Þar getur fólk og fyrirtæki fengið upplýsingar og notið margvíslegrar þjónustu hjá opinberum aðilum á einum stað í gegnum eina gátt.,Opin gögn | Stafrænt Ísland,Ísland.is er upplýsinga- og þjónustuveita opinberra aðila á Íslandi. Þar getur fólk og fyrirtæki fengið upplýsingar og notið margvíslegrar þjónustu hjá opinberum aðilum á einum stað í gegnum eina gátt.,Verið að vinna í að koma opnum gögnum í nútímann og nýtt fyrirkomulag er í vinnslu.,Stafrænt Ísland,success
http://daten.buergernetz.bz.it,datenbuergernetzbzit,Open Data Portal South Tyrol,City South Tyrol,open,Local government,,,IT,dataset,,Open data portal,active,,,,2.10.7,"stats, resource_proxy, pdf_view, text_view, image_view, recline_view, datatables_view, provbz, provbz_auth, activity, harvest, ckan_harvester, spatial_metadata, spatial_query, dcat, dcat_json_interface, structured_data, multilang, multilang_harvester, multilang_resources, dcatapit_pkg, dcatapit_org, dcatapit_config, dcatapit_vocabulary, dcatapit_harvester, dcatapit_csw_harvester, dcatapit_harvest_list, geonetwork_harvester, provbz_harvester, categorie, pages",,has_api,IT,821,32,17,,,Open The Public Administration,Open Data Portal South Tyrol,it,,Portale OpenData Bolzano,,,,"Per dati si intendono pezzi di singola informazione di varia natura, che descrivono fatti riproducibili senza ambiguità e che possono essere espressi e archiviati in formati digitali. Il Codice dell'Amministrazione Digitale (art. 68, c. 3, lett. b) definisce dati aperti i dati che presentano le seguenti caratteristiche:
            

sono disponibili secondo i termini di una licenza che ne permetta l'utilizzo da parte di chiunque, anche per finalità commerciali, in formato disaggregato
sono acce",Trova i dati che ti interessano,success
https://dati.anticorruzione.it,datianticorruzioneit,Portale dei dati aperti dellAutorità Nazionale Anticorruzione,Autorità Nazionale Anticorruzione,open,Central government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,0,0,0,,,,,,,Request Rejected,,,,,,success
https://dati.comune.matera.it,daticomunematerait,OpenData Matera,Comune di Matera,open,Local government,,,IT,dataset,,Open data portal,active,,,,2.6.2,"resource_proxy, geojson_view, geo_view, stats, webpage_view, text_view, image_view, recline_view, dcat, dcat_rdf_harvester, dcat_json_harvester, dcat_json_interface, dcatapit_pkg, dcatapit_org, dcatapit_config",,"government,has_api",IT,250,2,13,,,Catalogo dei Dati Aperti,OpenData Matera,it,,Benvenuti - OpenData Matera,,,,"Nuovo Catalogo dei Dati Aperti del Comune di Matera, reingegnerizzato secondo le Linee Guida AGID , Il Piano Triennale ICT della Pubblica Amministrazione e le nuove indicazioni sul Design dei siti Web della Pubblica Amministrazione AGID","OpenData Matera
Catalogo dei Dati Aperti",success
https://dati.comune.milano.it,daticomunemilanoit,OpenData Milano,Comune di Milano,open,Local government,,,IT,dataset,,Open data portal,active,,,,2.8.7,"recline_graph_view, stats, text_view, image_view, recline_view, dcat, dcat_rdf_harvester, dcat_json_harvester, dcat_json_interface, harvest, ckan_harvester, dcatapit_pkg, datastore, datapusher, milan_theme, milan_routes, createbulkdataset, createbulkdataset_routes, dcatapit_org, dcatapit_config, structured_data, webpage_view, recline_map_view, geo_view, geojson_view, shp_view, dcatapit_theme_group_mapper",,"government,has_api",IT,2573,1,13,,,Catalogo dei dati aperti del comune di Milano.,Open Data - Comune di Milano,it,,Portale Open Data | Comune di Milano,Benvenuti nel portale Open Data del Comune di Milano. Da Qui è  possibile accedere ai dati pubblici dell'amministrazione e del territorio.,,,"Il Comune di Milano individua nel paradigma dell'Open Government una via per creare una Pubblica Amministrazione aperta e che dia vigore all'innovazione nei confronti di cittadini ed imprese: gli open data rappresentano uno dei capisaldi di tale strategia.
				Il principio fondamentale degli open data è che i dati pubblici, nel rispetto della normativa vigente, appartengono alla collettività e come tali devono essere ri-utilizzabili da chiunque ne abbia interesse.",OpenData - Comune di Milano,success
https://dati.gov.it,datigovit,dati.gov.it i dati aperti della pubblica amministrazione,Agenzia per l Italia digitale,open,Central government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,0,0,0,,,,,,,Home Page | dati.gov.it,,,,Elenco dei cataloghi federati con il portale dati.gov.it,Gli Open Data nel DESIDigital Economy and Society Index,success
https://dati.lazio.it,datilazioit,Regione Lazio Open Data,Government of Regione Lazio,open,Regional government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,0,0,0,,,,,,,Home - Open Data Lazio,,,,,Naviga per categorie,success
https://dati.mit.gov.it,datimitgovit,Open Data - Ministero delle infrastrutture e dei trasporti,Ministero delle infrastrutture e dei trasporti,open,Central government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,0,0,0,,,,,,,,,,,,,http_error_500
http://dati.provincia.pistoia.it,datiprovinciapistoiait,dati.gov.it i dati aperti della pubblica amministrazione,Provincia di Pistoia,open,Regional government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,0,0,0,,,,,,,,,,,,,http_error_502
https://dati.puglia.it,datipugliait,Regione Puglia Open Data,Government of Regione Puglia,open,Regional government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,0,0,0,,,,,,,Home - Open Data Regione Puglia,,Home,,"Gli Open Data (dati aperti) sono dati messi a disposizione dalle Pubbliche Amministrazioni sui loro singoli ambiti d'intervento per consentire il libero accesso a persone, aziende private o altri enti per diversi scopi: monitoraggio civico, studio di fenomeni economici e sociali, riuso per sviluppo di applicazioni d'interesse pubblico.",,success
https://dati.regione.sicilia.it,datiregionesiciliait,Open Data Regione Siciliana,Regione Siciliana,open,Regional government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,0,0,0,,,,,,,,,,,,,timeout
https://dati.trentino.it,datitrentinoit,Dati Trentino,,open,Local government,,,IT,dataset,,Open data portal,active,,,,2.5.2,"status_reports, report, datastore, datapusher, harvest, ckan_harvester, spatial_metadata, spatial_query, csw_harvester, stats, text_view, image_view, recline_view, pdf_view, geonetwork_harvester, multilang, multilang_harvester, datitrentinoit, statwebpro_harvester, statwebsubpro_harvester, csw_tn_harvester, showcase, dcat, dcat_rdf_harvester, dcat_json_harvester, dcat_json_interface, dcatapit_pkg, dcatapit_org, dcatapit_config, dcatapit_harvester, external_resource_list, dcatapit_theme_group_mapper, dcatapit_ckan_harvester, shibboleth",test_debug@dati.trentino.it,"government,has_api",IT,2340,206,13,,,Portale federato degli open data del Trentino,Dati Trentino,it,,Benvenuti - Dati Trentino,,,,"Cerca i dati, e ottieni gli aggiornamenti per i dataset e le categorie a cui sei interessato.",,success
https://dati.unionevallesavio.it,datiunionevallesavioit,Unione dei Comuni Valle del Savio Data catalog,Unione dei Comuni Valle del Savio,open,Local government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,0,0,0,,,,,,,Unione dei comuni Valle del Salvio |,,,,,,success
https://indicepa.gov.it/ipa-dati,indicepagovit,Opendata IPA,Agenzia per l Itale Digitale,open,Central government,,,IT,dataset,,Open data portal,active,,,,2.9.8,"stats, resource_proxy, text_view, image_view, recline_view, datastore, xloader, harvest, ckan_harvester, dcat, dcat_rdf_harvester, dcat_json_harvester, dcat_json_interface, structured_data, dcatapit_pkg, dcatapit_org, dcatapit_config, dcatapit_subcatalog_facets, dcatapit_theme_group_mapper, dcatapit_vocabulary, multilang, multilang_harvester, resource_list, get_old_resource",,"government,has_api",IT,27,1,4,,,Opendata dell'Indice delle Pubbliche Amministrazioni,Opendata IPA,it,,IpaPortale,,,,,,success
https://opendata.comune.bari.it,opendatacomunebariit,Opendata Comune di Bari,Comune di Bari,open,Local government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,0,0,0,,,,,,,,,,,,,timeout
https://opendata.comune.fano.pu.it,opendatacomunefanopuit,Opendata Comune di Fano,Comune di Fano,open,Local government,,,IT,dataset,,Open data portal,active,,,,2.8.1,"stats, text_view, image_view, recline_view, datastore, fano_theme, datapusher, spatial_metadata, spatial_query, geonetwork_harvester, harvest, ckan_harvester",,"government,has_api",IT,36,1,0,,,,GoOD PA Regione Marche - Comune di Fano,it,,Benvenuti - GoOD PA Regione Marche - Comune di Fano,,,,"I dati aperti, comunemente chiamati con il termine inglese Open Data anche nel contesto italiano, sono alcune tipologie di dati liberamente accessibili a tutti, privi di brevetti o altre forme di controllo che ne limitino la riproduzione.",Benvenuti in GoOD PA,success
https://opendata.comune.parma.it,opendatacomuneparmait,Opendata del Comune di Parma,Comune di Parma,open,Local government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,68,0,12,,,,,,,Open Data Comune di Parma,,,,"Il Comune di Parma ha avviato la pubblicazione online di una parte dei propri dati, in formato aperto, in ottica di trasparenza e accessibilità.",,success
https://opendata.euroinfosicilia.it,opendataeuroinfosiciliait,OpenData EuroInfoSicilia,OpenData EuroInfoSicilia,open,Local government,,,IT,dataset,,Open data portal,active,,,,2.10.3,"envvars, image_view, text_view, recline_view, datastore, datapusher",,has_api,IT,92,1,13,,,,OpenData EuroInfoSicilia,en,,Welcome - OpenData EuroInfoSicilia,,,,,,success
http://opendata.regione.sardegna.it,opendataregionesardegnait,OpenData Sardegna,Regione di Sardegna,open,Regional government,,,IT,dataset,,Open data portal,active,,,,,,,"government,has_api",IT,0,0,0,,,,,,,SardegnaOpenData | Open Data Regione Sardegna,,,,l servizio di supporto garantisce l'uso consapevole dei dati aperti regionali presso la pubblica amministrazione ed i principali portatori di interesse.,,success
https://rciims.mona.uwi.edu,rciimsmonauwiedu,The Regional Coastal Integrated Information Management System (RCIIMS),The University of the West Indies,open,Academy,,,JM,dataset,,Scientific data repository,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Welcome - RCIIMS,,,,An online Caribbean coastal and marine metadata platform,Regional Coastal IntegratedInformation Management System,success
https://madih.hu.edu.jo,madihhuedujo,MaDiH statistics,The Hashemite University,open,Academy,,,JO,dataset,,Open data portal,active,,,,,,,"government,has_api",AR,0,0,0,,,,,,,,,,,,,timeout
https://ckan.pref.shizuoka.jp,ckanprefshizuokajp,Open Data Catalog Shizuoka,Prefectura Shizuoka,open,Regional government,,,JP,dataset,,Open data portal,active,,,,,,,"government,has_api",JA,0,0,0,,,,,,,,,,,,,connection_error
https://data.city.mihara.hiroshima.jp,datacitymiharahiroshimajp,Mihara City Open Data Portal,Mihara City,open,Local government,,,JP,dataset,,Open data portal,active,,,,,,,"government,has_api",JA,0,0,0,,,,,,,三原市オープンデータカタログサイト,,三原市オープンデータカタログサイト,,"三原市オープンデータポータルサイトでは、人口などの統計データをはじめとして本市が保有するさまざまな分野の公共データを二次利用可能なオープンデータ※として公開するとともに、一部のデータをわかりやすく可視化したダッシュボードを表示しています。
                    利用ルールの範囲において誰もが自由にご利用いただけますので、地域課題の解決や、仕事や研究のための情報収集、分析、サービス開発などに活用してください。",オープンデータカタログサイト,success
https://data.city.osaka.lg.jp,datacityosakalgjp,Open Data Osaka,City of Osaka,open,Local government,,,JP,dataset,,Open data portal,active,,,,,,,"government,has_api",JA,0,0,0,,,,,,,,,,,,,timeout
https://data.city.tendo.yamagata.jp,datacitytendoyamagatajp,Tendo City open data,Tendo City,open,Local government,,,JP,dataset,,Open data portal,active,,,,,,,"government,has_api",JA,0,0,0,,,,,,,,,,,,,connection_error
https://data.city.utsunomiya.tochigi.jp,datacityutsunomiyatochigijp,Utsunomiya City Open Data Portal,Utsunomiya City,open,Local government,,,JP,dataset,,Open data portal,active,,,,,,,"government,has_api",JA,0,0,0,,,,,,,宇都宮市オープンデータポータル,,宇都宮市オープンデータポータル,,"令和７年度における宇都宮市の地籍図データを公開しています。

データ提供を希望される場合には下記をご確認の上，ダウンロードをしてください。

　※　閲覧にはGIS閲覧ソフトが必要です。

　※　市内全域の地籍図データをシェープファイル形式でのみ提供しており，特定の地番やファイル形式のデータを提供することはできません。





【データ形式】

・シェープファイル

　※　シェープファイルの利用方法についてのお問い合わせにはお答えできませんので，予めご承知おきください。

＜空間的範囲＞　栃木県宇都宮市全域

＜時間的範囲＞　令和７年１月１日時点　※最新

＜空間参照系＞　測地成果：世界測地系（JGD 2011）

　　　　　　　　座標系　：平面直角座標系Ⅸ系　※9系







【利用規約】
　地籍図は，地方税法第380条第3項の規定により，法務局の公図を基に固定資産税の賦課資料として参考に地番の配置を表したものであり，土地の筆界や正確な位置，形状等，権利関係を証するものではありません。したがって，権利関係の確認や，",オープンデータポータルサイト,success
https://data.e-gov.go.jp,dataegovgojp,Japan e-gov data portal,Japan Digital Agency,open,Central government,,,JP,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,トップ | e-Govデータポータル,公共データに由来するオープンデータのデータカタログを一元的に提供しています。オープンデータ化された公共データに関するメタ情報を横断検索でき、機会判読性の高いデータの場合は、オープンデータの内容を可視化できます。,,,他の利用者が投稿した、データセットに関する「評価」「意見や要望」「活用事例」「問題報告」などを参照できます。,,success
https://data.env.go.jp,dataenvgojp,???????????,,open,Central government,,,JP,dataset,,Open data portal,active,,,,,,,"government,has_api",JA,0,0,0,,,,,,,環境データショーケース,環境省の環境データショーケース,環境データショーケース,環境省の環境データショーケース,"「環境データショーケース」 は、
        2025年3月21日（金）をもって終了
        いたしました。
      
      長らくのご利用をいただき、誠にありがとうございました。
      環境オープンデータは政府共通のオープンデータカタログサイト
      

          「e-Govデータポータル」
        

      等で公開しておりますので、引き続きのご利用をお願い申し上げます。",,success
https://portal.data.metro.tokyo.lg.jp,datametrotokyolgjp,Tokyo open data,Tokyo Metropolitan Government,open,Regional government,,,JP,dataset,,Open data portal,active,,,,,,,"government,has_api",JA,0,0,0,,,,,,,東京都オープンデータカタログサイトホームページ,東京都のオープンデータを検索・ダウンロードできる「カタログ」サービスです。,東京都オープンデータカタログサイトホームページ,東京都のオープンデータを検索・ダウンロードできる「カタログ」サービスです。,"【一般財団法人GovTech東京】東京デジタル2030ビジョンに基づく、こどもDXの東京都・基礎自治体の子育て支援制度に関するデータの一覧です。（随時更新）  

※本レジストリに関するご意見は[**本Webフォーム**](https://forms.office.com/r/k5tZFY8um7)よりお願いいたします。  

※項目「psid」の一部にUMナンバーを利用しています。UMナンバーの詳細は、[**UM普及協会が公開しているファイル**](https://showcase.universalmenu.org/download.html)を確認ください。  

※現時点での子育て支援制度レジストリ整備状況等を暫定的にとりまとめました。  

 [**〇 東京デジタル2030ビジョン（こどもDX）子育て支援制度レジストリダッシュボード**](https://app.powerbi.com/view?r=eyJrIjoiYTJjNzRiNjgtYTEyOS00YzMzLTgyNDYtNTFlZjE4ZTkzZTljIiwidCI6IjlkM2UyZTY5LWRmMmItNGM1M",,success
https://opendata.lisra.jp,opendatalisrajp,opendata Lisra,,open,Academy,,,JP,dataset,,Open data portal,active,,,,,,,has_api,JA,0,0,0,,,,,,,,,,,,,timeout
https://opendata.pref.akita.lg.jp,opendataprefakitalgjp,Akita prefecture open data,Akita prefecture,open,Regional government,,,JP,dataset,,Open data portal,active,,,,,,,"government,has_api",JA,0,0,0,,,,,,,秋田県オープンデータポータルサイト,秋田県公式オープンデータポータルサイトです。,,,"オープンデータの検索は「サイト内から検索」を選択してください。 
                                    白書・報告書等の検索は「美の国あきたネットから検索」を選択してください。",,success
https://www1.city.tamba.lg.jp,www1citytambalgjp,Tamba City Open Data Public Site,Tamba City,open,Local government,,,JP,dataset,,Open data portal,active,,,,,,,"government,has_api",JA,0,0,0,,,,,,,,,,,,,timeout
http://kilimodata.developlocal.org,kilimodatadeveloplocalorg,"Ministry of Agriculture, Livestock and Fisheries in the Republic of Kenya data catalog","Ministry of Agriculture, Livestock and Fisheries in the Republic of Kenya",open,Central government,,,KE,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,OpenSearch Dashboards,,,,,,success
http://data.nsdi.go.kr,datansdigokr,Korea National Spatial Data Infrastructure Portal,Korea Land and Geospatial Information Corporation/,open,Central government,,,KR,dataset,,Open data portal,active,,,,,,,"government,has_api","EN,KR",0,0,0,,,,,,,,,,,,,connection_error
https://dataurbe.appcivico.com,dataurbeappcivicocom,Dataurbe,,open,Civil society,,,LatinAmerica,dataset,,Open data portal,active,,,,,,,has_api,PT,0,0,0,,,,,,,,,,,,,http_error_418
https://data.health.gov.lk,datahealthgovlk,Open Data Portal Ministry of Health Sri Lanka,inistry of Health Sri Lanka,open,Business,,,LK,dataset,,Open data portal,uncertain,,,,,,,government,EN,0,0,0,,,,,,,,,,,,,connection_error
https://data.gov.lt,datagovlt,Lietuvos atvir? duomen? portalas,IVPK Information Society Development Committee Budgetary institution,open,Central government,,,LT,dataset,,Open data portal,active,,,,,,,"government,has_api",LT,0,0,0,,,,,,,Lietuvos atvirų duomenų portalas,Atvirų duomenų portalas - tai vieningas prieigos taškas prie visų Lietuvoje atvertų duomenų rinkinių ir suteikiantis technologines priemones atvirų duomenų tiekėjams parengti ir publikuoti atvertų duomenų rinkinių metaduomenis.,Lietuvos atvirų duomenų portalas,Atvirų duomenų portalas - tai vieningas prieigos taškas prie visų Lietuvoje atvertų duomenų rinkinių ir suteikiantis technologines priemones atvirų duomenų tiekėjams parengti ir publikuoti atvertų duomenų rinkinių metaduomenis.,"2148
                          


                             0",Duomenų rinkinių kategorijos,success
https://opendata.vilnius.lt,opendatavilniuslt,Vilnus Open Data Portal,IVPK Information Society Development Committee Budgetary institution,open,Regional government,,,LT,dataset,,Open data portal,active,,,,,,,"government,has_api",LT,0,0,0,,,,,,,,,,,,,http_error_403
https://rinkiniai.lietuvosfinansai.lt,rinkiniailietuvosfinansailt,OPEN FINANCES OF LITHUANIA data portal,The Ministry of Finance of the Republic of Lithuania,open,Central government,,,LT,dataset,,Open data portal,active,,,,,,,"government,has_api",LT,0,0,0,,,,,,,Sveiki - FM Atvirų duomenų rinkiniai,,,,"Sveiki atvykę į atvirų Lietuvos finansų duomenų svetainę.
Čia rasite biudžetų ir finansinių duomenų rinkinius, kuriuos galite atsisiųsti ir analizuoti.",ATVIRI LIETUVOS FINANSAI,success
https://www.data.gov.ma,wwwdatagovma,Portail Open Data - Données ouvertes du Maroc,Government of Morocco,open,Central government,,,MA,dataset,,Open data portal,active,,,,,,,"government,has_api",FR,0,0,0,,,,,,,ACCUEIL | Portail de l'Open Data au Maroc,,,,© Copyright 2025 - Agence de Développement du Digital,,success
https://data.gov.md,datagovmd,Portalul Guvernamental al Datelor Deschise,Guvernul Republicii Moldova,open,Central government,,,MD,dataset,,Open data portal,active,,,,,,,"government,has_api","RO,EN,RU",0,0,0,,,,,,,,,,,,,http_error_404
https://data.gov.mk,datagovmk,datagovmk,,open,Central government,,,MK,dataset,,Open data portal,active,,,,,,,"government,has_api",MK,0,0,0,,,,,,,,,,,,,timeout
https://edu.mrpam.gov.mn,edumrpamgovmn,SESMIM Knowledge Portal,Ministry of Mining and Heavy Industry Mongolia,open,Central government,,,MN,dataset,,Open data portal,active,,,,,,,"government,has_api",MN,0,0,0,,,,,,,,,,,,,http_error_500
https://opendata.gov.mn,opendatagovmn,OpenData.mn,,open,Central government,,,MN,dataset,,Open data portal,active,,,,,,,"government,has_api",MN,0,0,0,,,,,,,OpenData MN,OpenData MN -,,,,,success
https://portal.igg.ac.mn,portaliggacmn,IGG Knowledge Portal,,open,Academy,,,MN,dataset,,Open data portal,active,,,,,,,has_api,MN,0,0,0,,,,,,,,,,,,,http_error_500
https://data.gov.my,datagovmy,Portal Data Terbuka Malaysia,Government of Malaysia,open,Central government,,,MY,dataset,,Open data portal,deprecated,,,,,,,"government,has_api",MS,0,0,0,,,,,,,data.gov.my,Your one-stop interface to browse Malaysia's wealth of open data!,data.gov.my,Your one-stop interface to browse Malaysia's wealth of open data!,"Your one-stop centre to browse Malaysia's wealth of open data. Whether you're a regular citizen looking for information, a researcher looking for material, or an application developer looking for an API, we've got you covered. Our mission is to make Malaysia the #1 data-driven country in the world.",,success
https://data.sarawak.gov.my,datasarawakgovmy,The official portal of Sarawak data,Sarawak State,open,Regional government,,,MY,dataset,,Open data portal,active,,,,,,,"government,has_api",MS,0,0,0,,,,,,,Sarawak Data,,,,"Here you will find publicly open government datasets free for you to use to conduct research, develop applications and more.",Browse Topics,success
https://data.overheid.nl,dataoverheidnl,data.overheid.nl,,open,Central government,,,NL,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Dataregister van de Nederlandse Overheid | Data overheid,,Dataregister van de Nederlandse Overheid,,"Zoals vergunningen, bouwplannen en lokale regelgeving",Dataregister van de Nederlandse Overheid,success
https://opendata.picturae.com,opendatapicturaecom,Picturae Opendata,,open,Business,,,NL,dataset,,Open data portal,active,,,,,,,has_api,NL,0,0,0,,,,,,,,,,,,,connection_error
https://opendata.vlaanderen.be,opendatavlaanderenbe,The Flemish Open Data Portal,Flemish government,open,Regional government,,,NL,dataset,,Open data portal,deprecated,,,,,,,"government,has_api",NL,0,0,0,,,,,,,VODAP | Vlaanderen.be,,VODAP,,Het Vlaams Open Data Portaal – kortweg VODAP – was de centrale vindplaats voor open data van overheden in Vlaanderen.,Datavindplaats,success
https://rotterdamopendata.nl,rotterdamopendatanl,Rotterdam Open Data,,open,Local government,,,NL,dataset,,Open data portal,active,,,,,,,"government,has_api",NL,0,0,0,,,,,,,Shared IP,,,,,,success
https://epos-msl.uu.nl,eposmsluunl,EPOS Multi-Scale Labs data catalogue,Utrecht University,open,Academy,,,NL,dataset,,Scientific data repository,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,MSL - Home,,,,"This is the EPOS Multi-Scale Labs data catalogue, an access point for Earth scientific laboratory data in Europe. 
            Here you can find data, labs and lab equipment from rock and melt physics, paleomagnetism, geochemistry, microscopy, 
            tomography, geo-energy test beds and analogue modelling of geological processes.",Welcome,success
https://data.coat.no,datacoatno,COAT Data Portal,,open,Academy,,,NO,dataset,,Open data portal,active,,,,2.9.7,"stats, text_view, image_view, recline_view, coatcustom, scheming_datasets, scheming_organizations, spatial_metadata, spatial_query, harvest, ckan_harvester, doi, oauth2, datasetversions, coat",,has_api,EN,212,10,0,,,Climate-ecological Observatory for Arctic Tundra (COAT),COAT Data Portal,en,,Welcome - COAT Data Portal,,,,Adaptive long-term research in the face of climate change.,,success
https://geodata.nzpam.govt.nz,geodatanzpamgovtnz,New Zealand geoscience geodata catalogue,New Zealand Petroleum & Minerals,open,Central government,,,NZ,"dataset,map_layer",,Geoportal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Welcome - Geodata Catalogue,,,,Limit the search results to a specific region by drawing a rectangle on the map.,,success
https://pacificdata.org,pacificdataorg,Pacific Data Hub,Pacific Community (SPC),open,International,,,Oceania,dataset,,Open data portal,active,,,,,,,has_api,EN,0,0,0,,,,,,,Pacific Data Hub,Harnessing the power of data and knowledge for sustainable development,,,This SDG Dashboard is the regional dissemination platform for the 16 Pacific Island Countries and Territories which are members of the Pacific Islands Forum.,,success
https://datosabiertos.mef.gob.pe,datosabiertosmefgobpe,Datos Abiertos del Ministerio de Economía y Finanzas Peru,Ministerio de Economía y Finanzas Peru,open,Central government,,,PE,dataset,,Open data portal,active,,,,,,,"government,has_api",ES,0,0,0,,,,,,,Bienvenido - Portal de Datos Abiertos del MEF,,,,,Dirección:,success
https://opendata.kp.gov.pk,opendatakpgovpk,Khyber Pakhtunkhwa Open Data Portal!,Government of Khyber Pakhtunkhwa,open,Regional government,,,PK,dataset,,Open data portal,active,,,,2.8.3,"stats, datapusher, datastore, text_view, image_view, kpodp_theme",kpopendataportal@gmail.com,"government,has_api",EN,6085,71,28,,,Search KP data,KP OpenData Portal,en,,Welcome - KP OpenData Portal,,,,"An easy way to find, explore and reuse Khyber Pakhtunkhwa Government’s data.",Pakistan's largest,success
http://catalogue.simocean.pt,cataloguesimoceanpt,SIMOcean Catalogue,Portuguese Sea and Atmosphere,open,Academy,,,PT,dataset,,Open data portal,active,,,,,,,has_api,EN,0,0,0,,,,,,,,,,,,,http_error_403
https://dadosabertos.cascais.pt,dadosabertoscascaispt,Cascais open data portal,Cascais City Council,open,Local government,,,PT,dataset,,Open data portal,active,,,,,,,"government,has_api",PT,0,0,0,,,,,,,,,,,,,success
